_RAJ2000,_DEJ2000,Name,Vmag_landolt,e_Vmag_landolt,B-V_landolt,e_B-V_landolt,U-B_landolt,e_U-B_landolt,V-R_landolt,e_V-R_landolt,R-I_landolt,e_R-I_landolt,V-I_landolt,e_V-I_landolt,B-V_apass,e_B-V_apass,Bmag_apass,e_Bmag_apass,Vmag_apass,e_Vmag_apass,g_mag_apass,e_g_mag_apass,r_mag_apass,e_r_mag_apass,i_mag_apass,e_i_mag_apass
9.584421,-14.998372,BD -15 115,10.885000228881836,0.001500000013038516,-0.19900000095367432,0.00139999995008111,-0.8379999995231628,0.0019000000320374966,-0.0949999988079071,0.0017000000225380063,-0.10999999940395355,0.0019000000320374966,-0.20399999618530273,0.00279999990016222,-0.16500000655651093,0.0560000017285347,10.694999694824219,0.04600000008940697,10.859999656677246,0.032999999821186066,10.704000473022461,0.07699999958276749,11.055999755859375,0.02199999988079071,11.454000473022461,0.1589999943971634
10.525504,5.156503,PG0039+049,12.876999855041504,0.0020000000949949026,-0.01899999938905239,0.003000000026077032,-0.8709999918937683,0.005499999970197678,0.06700000166893005,0.0035000001080334187,0.09700000286102295,0.005499999970197678,0.164000004529953,0.0044999998062849045,0.06800000369548798,0.11699999868869781,12.913000106811523,0.11699999868869781,12.845999717712402,0.00800000037997961,12.807000160217285,0.04899999871850014,12.907999992370605,0.02800000086426735,13.029000282287598,0.04100000113248825
13.062787,-10.662803,BD -11 162,11.184000015258789,0.001500000013038516,-0.0820000022649765,0.001500000013038516,-1.1150000095367432,0.003100000089034438,0.050999999046325684,0.001500000013038516,0.09200000017881393,0.00139999995008111,0.14499999582767487,0.002300000051036477,-0.04699999839067459,0.014999999664723873,11.123000144958496,0.012000000104308128,11.170000076293945,0.008999999612569809,11.062999725341797,0.032999999821186066,11.25100040435791,0.013000000268220901,11.376999855041504,0.02800000086426735
13.308529,0.767261,92 309,13.842000007629395,0.0035000001080334187,0.5130000114440918,0.00570000009611249,-0.024000000208616257,0.00279999990016222,0.32600000500679016,0.00139999995008111,0.32499998807907104,0.0035000001080334187,0.6520000100135803,0.00139999995008111,0.5839999914169312,0.035999998450279236,14.446000099182129,0.03500000014901161,13.861000061035156,0.00800000037997961,14.116000175476074,0.014000000432133675,13.729000091552734,0.017000000923871994,13.48799991607666,0.023000000044703484
13.318888,0.808028,92 312,10.597999572753906,0.00139999995008111,1.6360000371932983,0.0024999999441206455,1.9919999837875366,0.006099999882280827,0.8980000019073486,0.0005000000237487257,0.906000018119812,0.0006000000284984708,1.805999994277954,0.0010999999940395355,1.6390000581741333,0.05299999937415123,12.22700023651123,0.04100000113248825,10.588000297546387,0.03400000184774399,11.385000228881836,0.03200000151991844,10.022000312805176,0.05000000074505806,9.3100004196167,0.10700000077486038
13.56725,0.665167,92 245,13.817999839782715,0.00279999990016222,1.4179999828338623,0.007899999618530273,1.1890000104904175,0.03009999915957451,0.9290000200271606,0.002400000113993883,0.9070000052452087,0.002400000113993883,1.8359999656677246,0.00279999990016222,1.4459999799728394,0.05000000074505806,15.263999938964844,0.041999999433755875,13.817999839782715,0.026000000536441803,14.57800006866455,0.026000000536441803,13.222000122070312,0.023000000044703484,12.527000427246094,0.028999999165534973
13.628208,0.671361,92 248,15.345999717712402,0.025499999523162842,1.128000020980835,0.01600000075995922,1.2890000343322754,0.09549999982118607,0.6899999976158142,0.0215000007301569,0.5529999732971191,0.014499999582767487,1.2450000047683716,0.017500000074505806,1.149999976158142,0.09000000357627869,16.499000549316406,0.07900000363588333,15.347999572753906,0.0430000014603138,15.928999900817871,0.032999999821186066,14.91100025177002,0.032999999821186066,14.567000389099121,0.05999999865889549
13.639954,0.684831,92 249,14.324999809265137,0.004900000058114529,0.6990000009536743,0.008500000461935997,0.23999999463558197,0.01140000019222498,0.39899998903274536,0.004600000102072954,0.3700000047683716,0.006500000134110451,0.7699999809265137,0.007300000172108412,0.7360000014305115,0.04800000041723251,15.055999755859375,0.0430000014603138,14.319999694824219,0.02199999988079071,14.651000022888184,0.027000000700354576,14.123000144958496,0.029999999329447746,13.958000183105469,0.04600000008940697
13.654808,0.649325,92 250,13.178000450134277,0.002199999988079071,0.8140000104904175,0.0034000000450760126,0.47999998927116394,0.007400000002235174,0.44600000977516174,0.002199999988079071,0.39399999380111694,0.002199999988079071,0.8399999737739563,0.002899999963119626,0.828000009059906,0.04399999976158142,14.006999969482422,0.03700000047683716,13.178999900817871,0.02500000037252903,13.559000015258789,0.01899999938905239,12.9399995803833,0.023000000044703484,12.767000198364258,0.027000000700354576
13.696896,0.656819,92 252,14.932000160217285,0.0032999999821186066,0.5170000195503235,0.005499999970197678,-0.14000000059604645,0.008200000040233135,0.32600000500679016,0.004699999932199717,0.3319999873638153,0.007199999876320362,0.6660000085830688,0.006800000090152025,0.5170000195503235,0.024000000208616257,15.461999893188477,0.0,14.944999694824219,0.024000000208616257,15.175999641418457,0.019999999552965164,14.805999755859375,0.035999998450279236,14.640000343322754,0.014000000432133675
13.714017,0.672147,92 253,14.085000038146973,0.0031999999191612005,1.13100004196167,0.006200000178068876,0.9549999833106995,0.022099999710917473,0.718999981880188,0.0027000000700354576,0.6159999966621399,0.00430000014603138,1.3370000123977661,0.004999999888241291,1.1460000276565552,0.05299999937415123,15.230999946594238,0.04500000178813934,14.085000038146973,0.02800000086426735,14.680000305175781,0.02500000037252903,13.621000289916992,0.02800000086426735,13.230999946594238,0.027000000700354576
13.742892,0.733508,92 335,12.52299976348877,0.000699999975040555,0.671999990940094,0.00279999990016222,0.20800000429153442,0.004900000058114529,0.3799999952316284,,0.33799999952316284,0.00139999995008111,0.718999981880188,0.00139999995008111,0.6930000185966492,0.041999999433755875,13.210000038146973,0.03200000151991844,12.517000198364258,0.027000000700354576,12.824000358581543,0.01899999938905239,12.33899974822998,0.019999999552965164,12.206000328063965,0.027000000700354576
13.791271,0.720244,92 342,11.614999771118164,0.0007999999797903001,0.4350000023841858,0.0006000000284984708,-0.03700000047683716,0.0015999999595806003,0.26499998569488525,0.000699999975040555,0.2709999978542328,0.000699999975040555,0.5370000004768372,0.0012000000569969416,0.4569999873638153,0.04600000008940697,12.062000274658203,0.035999998450279236,11.604999542236328,0.028999999165534973,11.788999557495117,0.017999999225139618,11.517999649047852,0.02199999988079071,11.472999572753906,0.023000000044703484
13.793667,0.385889,92 188,14.75100040435791,0.009600000455975533,1.0499999523162842,0.018699999898672104,0.7509999871253967,0.05510000139474869,0.6790000200271606,0.005100000184029341,0.5730000138282776,0.00430000014603138,1.253999948501587,0.008799999952316284,1.1030000448226929,0.06800000369548798,15.859000205993652,0.05900000035762787,14.755999565124512,0.03400000184774399,15.321000099182129,0.028999999165534973,14.319999694824219,0.03099999949336052,13.96500015258789,0.04500000178813934
13.815275,1.031758,92 412,15.03600025177002,0.005400000140070915,0.4569999873638153,0.007699999958276749,-0.15199999511241913,0.013299999758601189,0.2849999964237213,0.006899999920278788,0.30399999022483826,0.009399999864399433,0.5889999866485596,0.010599999688565731,0.515999972820282,0.07199999690055847,15.550000190734863,0.057999998331069946,15.034000396728516,0.041999999433755875,15.255999565124512,0.03500000014901161,14.927000045776367,0.03999999910593033,14.815999984741211,0.07100000232458115
13.848971,0.851997,92 345,15.215999603271484,0.000699999975040555,0.7450000047683716,0.00139999995008111,0.12099999934434891,0.033900000154972076,0.4650000035762787,0.00570000009611249,0.47600001096725464,0.011300000362098217,0.9409999847412109,0.00570000009611249,0.7960000038146973,0.07699999958276749,16.038999557495117,0.06199999898672104,15.243000030517578,0.04600000008940697,15.609999656677246,0.03400000184774399,14.993000030517578,0.05000000074505806,14.777999877929688,0.10599999874830246
13.9141,0.605417,92 263,11.781999588012695,0.0007999999797903001,1.0460000038146973,0.000699999975040555,0.843999981880188,0.0017999999690800905,0.5619999766349792,0.0006000000284984708,0.5210000276565552,0.0006000000284984708,1.0829999446868896,0.000699999975040555,1.0579999685287476,0.04500000178813934,12.836000442504883,0.03700000047683716,11.777000427246094,0.026000000536441803,12.272000312805176,0.02199999988079071,11.447999954223633,0.024000000208616257,11.144000053405762,0.03799999877810478
13.976442,1.195036,92 497,13.642000198364258,,0.7289999723434448,,0.25699999928474426,,0.40400001406669617,,0.3779999911785126,,0.7829999923706055,,0.7760000228881836,0.07500000298023224,14.406000137329102,0.06400000303983688,13.630000114440918,0.039000000804662704,13.979000091552734,0.027000000700354576,13.430000305175781,0.027000000700354576,13.265999794006348,0.04800000041723251
13.985537,1.178017,92 498,14.407999992370605,,1.0099999904632568,,0.7940000295639038,,0.6480000019073486,,0.531000018119812,,1.180999994277954,,1.1130000352859497,0.06499999761581421,15.496999740600586,0.050999999046325684,14.383999824523926,0.04100000113248825,14.930000305175781,0.02800000086426735,13.979999542236328,0.03500000014901161,13.657999992370605,0.05700000002980232
13.991608,1.17365,92 500,15.840999603271484,,1.003000020980835,,0.210999995470047,,0.7379999756813049,,0.5989999771118164,,1.3380000591278076,,1.2330000400543213,0.11800000071525574,17.006000518798828,0.0949999988079071,15.77299976348877,0.07000000029802322,16.40399932861328,0.04899999871850014,15.298999786376953,0.050999999046325684,14.920999526977539,0.0949999988079071
13.992417,0.882914,92 425,13.940999984741211,0.003800000064074993,1.190999984741211,0.0066999997943639755,1.1729999780654907,0.011500000022351742,0.7549999952316284,0.002300000051036477,0.6269999742507935,0.0027000000700354576,1.3839999437332153,0.003800000064074993,1.2259999513626099,0.061000000685453415,15.15999984741211,0.04699999839067459,13.934000015258789,0.03799999877810478,14.567999839782715,0.024000000208616257,13.434000015258789,0.03099999949336052,13.031000137329102,0.032999999821186066
14.000471,1.180894,92 501,12.958000183105469,,0.6100000143051147,,0.06800000369548798,,0.3449999988079071,,0.3310000002384186,,0.6769999861717224,,0.6349999904632568,0.0560000017285347,13.585000038146973,0.04100000113248825,12.949999809265137,0.039000000804662704,13.22599983215332,0.02500000037252903,12.803000450134277,0.02800000086426735,12.675000190734863,0.05000000074505806
14.023658,0.846328,92 355,14.96500015258789,0.008799999952316284,1.1640000343322754,0.012400000356137753,1.2009999752044678,0.04650000110268593,0.7590000033378601,0.007000000216066837,0.6449999809265137,0.005200000014156103,1.406000018119812,0.008999999612569809,1.2269999980926514,0.08100000023841858,16.190000534057617,0.06300000101327896,14.96399974822998,0.050999999046325684,15.609000205993652,0.035999998450279236,14.470999717712402,0.03099999949336052,14.045999526977539,0.04899999871850014
14.0277,1.005786,92 427,14.95300006866455,0.002099999925121665,0.8090000152587891,0.008500000461935997,0.35199999809265137,0.02329999953508377,0.4620000123977661,0.00139999995008111,2.921999931335449,0.011300000362098217,3.2750000953674316,0.009200000204145908,0.8259999752044678,0.07800000160932541,15.807999610900879,0.05400000140070915,14.982000350952148,0.0560000017285347,15.362000465393066,0.032999999821186066,14.71500015258789,0.0430000014603138,14.510000228881836,0.07599999755620956
14.033858,1.073622,92 502,11.812000274658203,,0.4860000014305115,,-0.0949999988079071,,0.2840000092983246,,0.2919999957084656,,0.5759999752044678,,0.5090000033378601,0.05700000002980232,12.312000274658203,0.0430000014603138,11.803000450134277,0.039000000804662704,12.017000198364258,0.024000000208616257,11.70199966430664,0.02800000086426735,11.621000289916992,0.02800000086426735
14.110825,0.697422,92 276,12.03600025177002,0.0038999998942017555,0.6290000081062317,0.002199999988079071,0.06700000166893005,0.0038999998942017555,0.36800000071525574,0.003100000089034438,0.3569999933242798,0.003100000089034438,0.7260000109672546,0.005200000014156103,0.6589999794960022,0.05700000002980232,12.690999984741211,0.04600000008940697,12.031999588012695,0.03400000184774399,12.324999809265137,0.019999999552965164,11.869000434875488,0.02500000037252903,11.72599983215332,0.02500000037252903
14.211571,1.099903,92 507,11.331999778747559,0.0006000000284984708,0.9319999814033508,0.004600000102072954,0.6880000233650208,0.0006000000284984708,0.5070000290870667,0.0012000000569969416,0.460999995470047,0.0006000000284984708,0.968999981880188,0.0012000000569969416,0.9710000157356262,0.057999998331069946,12.291999816894531,0.039000000804662704,11.321000099182129,0.0430000014603138,11.774999618530273,0.020999999716877937,10.994999885559082,0.04100000113248825,10.770999908447266,0.057999998331069946
14.213317,1.159497,92 508,11.678999900817871,0.0035000001080334187,0.5289999842643738,0.004600000102072954,-0.04699999839067459,0.002899999963119626,0.3179999887943268,0.005799999926239252,0.3199999928474426,0.002899999963119626,0.6389999985694885,0.002899999963119626,0.5669999718666077,0.057999998331069946,12.232999801635742,0.03799999877810478,11.666000366210938,0.04399999976158142,11.911999702453613,0.023000000044703484,11.545999526977539,0.02800000086426735,11.432999610900879,0.03999999910593033
14.217646,0.73155,92 364,11.67300033569336,0.001500000013038516,0.6069999933242798,0.001500000013038516,-0.03700000047683716,0.008500000461935997,0.35600000619888306,0.0044999998062849045,0.3569999933242798,0.0010000000474974513,0.7139999866485596,0.005499999970197678,0.6380000114440918,0.052000001072883606,12.302000045776367,0.03700000047683716,11.663999557495117,0.035999998450279236,11.949999809265137,0.020999999716877937,11.508999824523926,0.026000000536441803,11.366000175476074,0.027000000700354576
14.223858,1.011589,92 433,11.666999816894531,0.0006000000284984708,0.6549999713897705,0.0035000001080334187,0.10999999940395355,0.011500000022351742,0.367000013589859,0.002899999963119626,0.3479999899864197,0.0017000000225380063,0.7160000205039978,0.002300000051036477,0.6899999976158142,0.07999999821186066,12.343000411987305,0.06800000369548798,11.652999877929688,0.041999999433755875,11.956999778747559,0.023000000044703484,11.489999771118164,0.02800000086426735,11.355999946594238,0.028999999165534973
14.320854,0.613519,92 288,11.630999565124512,0.0010999999940395355,0.8579999804496765,0.000699999975040555,0.47200000286102295,0.00139999995008111,0.4909999966621399,0.0006000000284984708,0.4410000145435333,0.0007999999797903001,0.9319999814033508,0.0010999999940395355,0.878000020980835,0.057999998331069946,12.501999855041504,0.039000000804662704,11.623000144958496,0.04399999976158142,12.038999557495117,0.02199999988079071,11.347999572753906,0.028999999165534973,11.105999946594238,0.05400000140070915
16.090317,4.226956,F 11,12.0649995803833,0.000699999975040555,-0.23899999260902405,0.000699999975040555,-0.9879999756813049,0.0017000000225380063,-0.11800000071525574,0.0006000000284984708,-0.1420000046491623,0.0010000000474974513,-0.2590000033378601,0.0010999999940395355,-0.15800000727176666,0.11900000274181366,11.850000381469727,0.028999999165534973,12.008000373840332,0.11500000208616257,11.852999687194824,0.04600000008940697,12.25100040435791,0.12300000339746475,12.53499984741211,0.0820000022649765
16.116542,4.198722,F 11A,14.475000381469727,0.0027000000700354576,0.8410000205039978,0.004600000102072954,0.45399999618530273,0.012799999676644802,0.4790000021457672,0.003599999938160181,0.4259999990463257,0.007499999832361937,0.9070000052452087,0.009800000116229057,0.8610000014305115,0.1080000028014183,15.329000473022461,0.029999999329447746,14.468000411987305,0.10400000214576721,14.869999885559082,0.03700000047683716,14.17199993133545,0.15299999713897705,13.96500015258789,0.12399999797344208
16.118288,4.190303,F 11B,13.784000396728516,0.0024999999441206455,0.746999979019165,0.0026000000070780516,0.23399999737739563,0.00430000014603138,0.43700000643730164,0.002099999925121665,0.41200000047683716,0.003599999938160181,0.8489999771118164,0.005499999970197678,0.777999997138977,0.10300000011920929,14.555000305175781,0.05700000002980232,13.777000427246094,0.08500000089406967,14.138999938964844,0.03700000047683716,13.571000099182129,0.14900000393390656,13.348999977111816,0.10499999672174454
28.644304,-6.766575,F 16,12.404999732971191,0.000699999975040555,-0.00800000037997961,0.000699999975040555,0.013000000268220901,0.0017999999690800905,-0.007000000216066837,0.0007999999797903001,0.0020000000949949026,0.0013000000035390258,-0.004000000189989805,0.0013000000035390258,-0.014000000432133675,0.03099999949336052,12.381999969482422,0.019999999552965164,12.395999908447266,0.024000000208616257,12.305000305175781,0.024000000208616257,12.527000427246094,0.023000000044703484,12.722000122070312,0.014999999664723873
28.654692,0.896647,93 407,11.970999717712402,0.0027000000700354576,0.8519999980926514,0.003100000089034438,0.5640000104904175,0.013399999588727951,0.4869999885559082,0.003100000089034438,0.42100000381469727,0.003599999938160181,0.9079999923706055,0.0027000000700354576,0.875,0.0560000017285347,12.845999717712402,0.052000001072883606,11.970999717712402,0.023000000044703484,12.380999565124512,0.020999999716877937,11.690999984741211,0.020999999716877937,11.49899959564209,0.10300000011920929
28.6572,0.716825,93 317,11.545999526977539,0.0005000000237487257,0.4880000054836273,0.0006000000284984708,-0.05299999937415123,0.0012000000569969416,0.2930000126361847,0.0006000000284984708,0.29899999499320984,0.0006000000284984708,0.5920000076293945,0.0006000000284984708,0.5040000081062317,0.05700000002980232,12.04800033569336,0.052000001072883606,11.545000076293945,0.023000000044703484,11.758000373840332,0.020999999716877937,11.430000305175781,0.023000000044703484,11.36400032043457,0.10400000214576721
28.771742,0.761825,93 333,12.008999824523926,0.0008999999845400453,0.8330000042915344,0.0012000000569969416,0.4359999895095825,0.002099999925121665,0.4690000116825104,0.000699999975040555,0.421999990940094,0.0008999999845400453,0.8920000195503235,0.0008999999845400453,0.843999981880188,0.05700000002980232,12.848999977111816,0.052000001072883606,12.005000114440918,0.024000000208616257,12.397000312805176,0.020999999716877937,11.744000434875488,0.02199999988079071,11.553000450134277,0.10599999874830246
28.85985,0.945175,93 424,11.619000434875488,0.0006000000284984708,1.0829999446868896,0.0010000000474974513,0.9290000200271606,0.0017999999690800905,0.5529999732971191,0.0006000000284984708,0.5009999871253967,0.0005000000237487257,1.055999994277954,0.0006000000284984708,1.0959999561309814,0.06199999898672104,12.71500015258789,0.05700000002980232,11.618000030517578,0.02500000037252903,12.133000373840332,0.020999999716877937,11.286999702453613,0.023000000044703484,10.979999542236328,0.06300000101327896
35.891096,13.467772,PG0220+132B,14.215999603271484,0.008100000210106373,0.9369999766349792,0.03750000149011612,0.3190000057220459,0.05829999968409538,0.5619999766349792,0.005799999926239252,0.4959999918937683,0.01269999984651804,1.0579999685287476,0.006899999920278788,0.9819999933242798,0.05400000140070915,15.263999938964844,0.02800000086426735,14.281999588012695,0.04600000008940697,14.70300006866455,0.009999999776482582,14.017000198364258,0.11699999868869781,13.64900016784668,0.08500000089406967
35.910079,13.459639,PG0220+132,14.760000228881836,0.006300000008195639,-0.13199999928474426,0.01119999960064888,-0.921999990940094,0.010300000198185444,-0.05000000074505806,0.009800000116229057,-0.11999999731779099,0.017000000923871994,-0.17000000178813934,0.026399999856948853,-0.06800000369548798,0.04699999839067459,14.715999603271484,0.03200000151991844,14.784000396728516,0.03500000014901161,14.62600040435791,0.017999999225139618,15.003999710083008,0.057999998331069946,15.10099983215332,0.14000000059604645
35.916621,13.458303,PG0220+132A,15.770999908447266,0.014999999664723873,0.7829999923706055,0.06989999860525131,-0.33899998664855957,0.053700000047683716,0.5139999985694885,0.010999999940395355,0.48100000619888306,0.05889999866485596,0.9950000047683716,0.0478999987244606,0.9819999933242798,0.13699999451637268,16.8700008392334,0.12800000607967377,15.887999534606934,0.04899999871850014,16.291000366210938,0.04699999839067459,15.600000381469727,0.06300000101327896,15.154999732971191,0.11100000143051147
37.569279,5.264083,F 22,12.79800033569336,0.0008999999845400453,-0.052000001072883606,0.000699999975040555,-0.8090000152587891,0.001500000013038516,-0.10300000011920929,0.000699999975040555,-0.10499999672174454,0.0013000000035390258,-0.20600000023841858,0.0013000000035390258,-0.06199999898672104,0.026000000536441803,12.739999771118164,0.02500000037252903,12.802000045776367,0.006000000052154064,12.66100025177002,0.032999999821186066,13.026000022888184,0.014000000432133675,13.338000297546387,0.06700000166893005
38.3703,5.330106,PG0231+051E,13.809000015258789,0.0019000000320374966,0.6769999861717224,0.00139999995008111,0.2070000022649765,0.0019000000320374966,0.382999986410141,0.0006000000284984708,0.36899998784065247,0.0013000000035390258,0.7519999742507935,0.0019000000320374966,0.656000018119812,0.026000000536441803,14.484999656677246,0.00800000037997961,13.829000473022461,0.02500000037252903,14.105999946594238,0.020999999716877937,13.651000022888184,0.03799999877810478,13.508000373840332,0.061000000685453415
38.391667,5.32525,PG0231+051D,14.031000137329102,0.0017999999690800905,1.0770000219345093,0.002199999988079071,1.0260000228881836,0.008100000210106373,0.6710000038146973,0.0010999999940395355,0.5839999914169312,0.002899999963119626,1.2519999742507935,0.0034000000450760126,1.065000057220459,0.04100000113248825,15.11400032043457,0.03799999877810478,14.048999786376953,0.014999999664723873,14.564000129699707,0.01899999938905239,13.633000373840332,0.04399999976158142,13.263999938964844,0.07699999958276749
38.416946,5.294633,PG0231+051A,12.767999649047852,0.00039999998989515007,0.7110000252723694,0.0010999999940395355,0.2709999978542328,0.000699999975040555,0.4050000011920929,0.0005000000237487257,0.3880000114440918,0.001500000013038516,0.7940000295639038,0.0017000000225380063,0.6970000267028809,0.023000000044703484,13.470999717712402,0.008999999612569809,12.77299976348877,0.02199999988079071,13.071999549865723,0.023000000044703484,12.595999717712402,0.032999999821186066,12.413999557495117,0.04899999871850014
38.422333,5.312119,PG0231+051,16.09600067138672,0.005499999970197678,-0.3199999928474426,0.00570000009611249,-1.2139999866485596,0.00279999990016222,-0.14399999380111694,0.011699999682605267,-0.37299999594688416,0.06270000338554382,-0.5019999742507935,0.06539999693632126,-0.26899999380111694,0.061000000685453415,15.855999946594238,0.020999999716877937,16.125,0.05700000002980232,15.824000358581543,0.020999999716877937,16.420000076293945,0.1080000028014183,,
38.4397,5.292583,PG0231+051B,14.732000350952148,0.0017000000225380063,1.437000036239624,0.004900000058114529,1.2790000438690186,0.011900000274181366,0.9509999752044678,0.000699999975040555,0.9909999966621399,0.001500000013038516,1.9329999685287476,0.002199999988079071,1.4279999732971191,0.05700000002980232,16.197999954223633,0.04899999871850014,14.770000457763672,0.029999999329447746,15.487000465393066,0.014000000432133675,14.175999641418457,0.061000000685453415,13.35200023651123,0.02500000037252903
38.450637,5.340656,PG0231+051C,13.706999778747559,0.0008999999845400453,0.6779999732971191,0.0019000000320374966,0.07800000160932541,0.0010999999940395355,0.3959999978542328,0.000699999975040555,0.38499999046325684,0.0012000000569969416,0.7829999923706055,0.0019000000320374966,0.6480000019073486,0.03500000014901161,14.378000259399414,0.03400000184774399,13.729000091552734,0.00800000037997961,13.989999771118164,0.01600000075995922,13.527999877929688,0.035999998450279236,13.380999565124512,0.08500000089406967
